time,pmatrix_db_low,pmatrix_db_high,pmatrix_no_db_low,pmatrix_no_db_high,fssh_low,fssh_high,ehrenfest_low,ehrenfest_high,boltzmann_high
1680.0,0.6901432515255687,0.30985674847443134,0.4721157285414528,0.5278842714585473,0.28125,0.71875,0.26622774837273494,0.7337722516272813,0.10859564580706031
1682.0,0.6905232843104133,0.3094767156895866,0.4722188271170834,0.5277811728829167,0.28125,0.71875,0.2696046556912415,0.7303953443087748,0.10859564580706031
1684.0,0.6909025994922531,0.30909740050774687,0.4723215444922692,0.5276784555077307,0.28125,0.71875,0.27299199263127616,0.7270080073687405,0.10859564580706031
1686.0,0.6912811984261754,0.30871880157382464,0.472423882076585,0.527576117923415,0.28125,0.71875,0.2763894882054779,0.7236105117945387,0.10859564580706031
1688.0,0.6916590824647078,0.30834091753529236,0.47252584127439123,0.5274741587256088,0.28125,0.71875,0.2797968706142913,0.7202031293857255,0.10859564580706031
1690.0,0.6920362529578223,0.3079637470421777,0.47262742348485387,0.5273725765151461,0.28125,0.71875,0.2832138672677158,0.7167861327323007,0.10859564580706031
1692.0,0.6924127112529413,0.3075872887470587,0.47272863010196337,0.5272713698980366,0.28125,0.71875,0.2866402048071164,0.7133597951929005,0.10859564580706031
1694.0,0.6927884586949412,0.30721154130505884,0.472829462514554,0.527170537485446,0.28125,0.71875,0.2900756091270967,0.7099243908729205,0.10859564580706031
1696.0,0.6931634966261578,0.3068365033738422,0.47292992210632273,0.5270700778936772,0.28125,0.71875,0.29351980539743094,0.706480194602586,0.10859564580706031
1698.0,0.6935378263863913,0.3064621736136088,0.47303001025584857,0.5269699897441514,0.28125,0.71875,0.29697251808505504,0.7030274819149613,0.10859564580706031
1700.0,0.6939114493129106,0.30608855068708946,0.4731297283366112,0.5268702716633888,0.28125,0.71875,0.3004334709761124,0.6995665290239039,0.10859564580706031
1702.0,0.6942843667404586,0.3057156332595415,0.47322907771701006,0.5267709222829899,0.28125,0.71875,0.30390238719805407,0.6960976128019623,0.10859564580706031
1704.0,0.6946565800012565,0.3053434199987435,0.4733280597603831,0.5266719402396168,0.28125,0.71875,0.3073789892417926,0.6926210107582238,0.10859564580706031
1706.0,0.6950280904250092,0.30497190957499076,0.47342667582502557,0.5265733241749744,0.28125,0.71875,0.3108629989839056,0.6891370010161108,0.10859564580706031
1708.0,0.6953988993389095,0.3046011006610905,0.4735249272642087,0.5264750727357914,0.28125,0.71875,0.314354137708889,0.6856458622911276,0.10859564580706031
1710.0,0.6957690080676431,0.30423099193235686,0.473622815426198,0.5263771845738021,0.28125,0.71875,0.3178521261314567,0.6821478738685602,0.10859564580706031
1712.0,0.6961384179333934,0.3038615820666067,0.4737203416542723,0.5262796583457278,0.28125,0.71875,0.3213566844188859,0.6786433155811316,0.10859564580706031
1714.0,0.696507130255846,0.30349286974415407,0.47381750728674193,0.5261824927132581,0.28125,0.71875,0.3248675322134071,0.6751324677866106,0.10859564580706031
1716.0,0.6968751463521937,0.3031248536478063,0.47391431365696723,0.5260856863430329,0.28125,0.71875,0.32838438865463465,0.6716156113453831,0.10859564580706031
1718.0,0.6972424675371414,0.30275753246285864,0.47401076209337667,0.5259892379066234,0.28125,0.71875,0.3319069724020372,0.6680930275979805,0.10859564580706031
1720.0,0.69760909512291,0.30239090487708997,0.47410685391948537,0.5258931460805147,0.28125,0.71875,0.3354350016574481,0.6645649983425691,0.10859564580706031
1722.0,0.6979750304192422,0.30202496958075775,0.4742025904539131,0.525797409546087,0.28125,0.71875,0.3389681941876101,0.6610318058124072,0.10859564580706031
1724.0,0.6983402747334064,0.30165972526659357,0.4742979730104026,0.5257020269895974,0.28125,0.71875,0.3425062673467562,0.6574937326532613,0.10859564580706031
1726.0,0.6987048293702016,0.30129517062979844,0.4743930028978375,0.5256069971021625,0.28125,0.71875,0.34604893809922316,0.6539510619007943,0.10859564580706031
1728.0,0.6990686956319622,0.3009313043680379,0.4744876814202602,0.5255123185797398,0.28125,0.71875,0.34959592304209497,0.6504040769579226,0.10859564580706031
1730.0,0.6994318748185625,0.3005681251814376,0.4745820098768902,0.5254179901231099,0.28125,0.71875,0.35314693842787653,0.646853061572141,0.10859564580706031
1732.0,0.6997943682274216,0.30020563177257853,0.47467598956214146,0.5253240104378586,0.28125,0.71875,0.35670170018719516,0.6432982998128227,0.10859564580706031
1734.0,0.7001561771535076,0.29984382284649236,0.4747696217656405,0.5252303782343595,0.28125,0.71875,0.3602599239515256,0.6397400760484929,0.10859564580706031
1736.0,0.7005173028893431,0.2994826971106569,0.4748629077722442,0.5251370922277558,0.28125,0.71875,0.36382132507594156,0.636178674924076,0.10859564580706031
1738.0,0.7008777467250088,0.29912225327499126,0.4749558488620571,0.525044151137943,0.28125,0.71875,0.367385618661887,0.6326143813381302,0.10859564580706031
1740.0,0.7012375099481487,0.2987624900518514,0.4750484463104493,0.5249515536895508,0.28125,0.71875,0.37095251957996855,0.6290474804200481,0.10859564580706031
1742.0,0.7015965938439747,0.29840340615602545,0.4751407013880739,0.5248592986119262,0.28125,0.71875,0.374521742492766,0.6254782575072504,0.10859564580706031
1744.0,0.701954999695271,0.29804500030472914,0.47523261536088457,0.5247673846391155,0.28125,0.71875,0.37809300187765926,0.6219069981223572,0.10859564580706031
1746.0,0.7023127287823989,0.2976872712176012,0.47532418949015265,0.5246758105098475,0.28125,0.71875,0.3816660120496699,0.6183339879503467,0.10859564580706031
1748.0,0.7026697823833015,0.29733021761669864,0.4754154250324848,0.5245845749675153,0.28125,0.71875,0.38524048718431564,0.614759512815702,0.10859564580706031
1750.0,0.7030261617735076,0.2969738382264925,0.4755063232398401,0.52449367676016,0.28125,0.71875,0.3888161413404757,0.611183858659542,0.10859564580706031
1752.0,0.7033818682261374,0.29661813177386276,0.47559688535954736,0.5244031146404527,0.28125,0.71875,0.3923926884832654,0.6076073115167528,0.10859564580706031
1754.0,0.7037369030119057,0.29626309698809433,0.4756871126343221,0.5243128873656779,0.28125,0.71875,0.395969842506918,0.6040301574931,0.10859564580706031
1756.0,0.7040912673991279,0.29590873260087214,0.4757770063022839,0.5242229936977162,0.28125,0.71875,0.3995473172576723,0.6004526827423456,0.10859564580706031
1758.0,0.7044449626537234,0.2955550373462767,0.4758665675969731,0.524133432403027,0.28125,0.71875,0.4031248265566629,0.5968751734433546,0.10859564580706031
1760.0,0.7047979900392205,0.29520200996077955,0.47595579774736796,0.5240442022526322,0.28125,0.71875,0.40670208422281434,0.5932979157772034,0.10859564580706031
1762.0,0.7051503508167613,0.2948496491832388,0.4760446979779015,0.5239553020220986,0.28125,0.71875,0.4102788040957325,0.5897211959042852,0.10859564580706031
1764.0,0.7055020462451055,0.2944979537548945,0.4761332695084782,0.5238667304915218,0.28125,0.71875,0.413854700058597,0.5861452999414205,0.10859564580706031
1766.0,0.7058530775806358,0.2941469224193643,0.4762215135544911,0.5237784864455088,0.28125,0.71875,0.4174294860610475,0.5825705139389705,0.10859564580706031
1768.0,0.7062034460773614,0.29379655392263865,0.4763094313268382,0.5236905686731618,0.28125,0.71875,0.42100287614206616,0.5789971238579519,0.10859564580706031
1770.0,0.7065531529869234,0.29344684701307666,0.47639702403193906,0.523602975968061,0.28125,0.71875,0.42457458445285207,0.575425415547166,0.10859564580706031
1772.0,0.7069021995585987,0.2930978004414013,0.47648429287175154,0.5235157071282486,0.28125,0.71875,0.4281443252796864,0.5718556747203318,0.10859564580706031
1774.0,0.7072505870393047,0.29274941296069534,0.4765712390437883,0.5234287609562118,0.28125,0.71875,0.4317118130667874,0.5682881869332307,0.10859564580706031
1776.0,0.7075983166736036,0.2924016833263964,0.4766578637411332,0.5233421362588668,0.28125,0.71875,0.4352767624391515,0.5647232375608662,0.10859564580706031
1778.0,0.7079453897037074,0.29205461029629265,0.47674416815245785,0.5232558318475422,0.3125,0.6875,0.4388388882253801,0.5611611117746371,0.10859564580706031
1780.0,0.7082918073694813,0.29170819263051867,0.47683015346203766,0.5231698465379624,0.3125,0.6875,0.44239790548049096,0.5576020945195261,0.10859564580706031
1782.0,0.7086375709084494,0.29136242909155063,0.4769158208497683,0.5230841791502318,0.3125,0.6875,0.44595352950870965,0.5540464704913073,0.10859564580706031
1784.0,0.708982681555798,0.291017318444202,0.4770011714911819,0.5229988285088182,0.3125,0.6875,0.4495054758862417,0.5504945241137751,0.10859564580706031
1786.0,0.709327140544381,0.2906728594556191,0.47708620655746314,0.522913793442537,0.3125,0.6875,0.45305346048402323,0.5469465395159934,0.10859564580706031
