time,ehrenfest_pop1,ehrenfest_pop2,ehrenfest_pop3,fssh_pop1,fssh_pop2,fssh_pop3,spinmint_pop1,spinmint_pop2,spinmint_pop3,dvr_pop1,dvr_pop2,dvr_pop3
660.0,0.9999968276986776,3.1723013223711305e-06,5.5371029623403144e-99,1.0,0.0,0.0,1.0000097580978538,-9.758097853737903e-06,-6.365278674517564e-17,0.9999668331046514,3.316689532126073e-05,5.367420802536341e-15
670.0,0.9999932767712558,6.7232287443618605e-06,3.765694183126561e-97,1.0,0.0,0.0,1.000008940205368,-8.94020536826645e-06,-6.254256372055049e-17,0.9999534367017813,4.656329819176404e-05,4.841010054022034e-15
680.0,0.9999861928637331,1.380713626693523e-05,2.4929060832806187e-95,1.0,0.0,0.0,1.0000044762272502,-4.476227250643196e-06,-6.161737786669619e-17,0.9999354154009765,6.458459899670281e-05,4.453059419137e-15
690.0,0.999972564566523,2.743543347719112e-05,1.6087723898072498e-93,1.0,0.0,0.0,0.9999941935096852,5.806490314683268e-06,-6.29126380620922e-17,0.9999114512686585,8.854873131506008e-05,4.3466865293589774e-15
700.0,0.9999474139975024,5.258600249788881e-05,1.0147358295090475e-91,1.0,0.0,0.0,0.9999754552345327,2.4544765467851957e-05,-6.217248937900877e-17,0.9998799354713636,0.00012006452860915091,4.572246647236263e-15
710.0,0.9999032991432225,9.670085677761597e-05,6.281842755294939e-90,1.0,0.0,0.0,0.9999452799234859,5.4720076513655435e-05,-6.143234069592533e-17,0.9998389256079602,0.00016107439201324815,5.064426320135219e-15
720.0,0.9998307772179371,0.00016922278206307854,3.8392173318726e-88,1.0,0.0,0.0,0.9999005309214074,9.946907859295565e-05,-5.662137425588298e-17,0.9997861013044768,0.0002138986954958046,5.660131713748665e-15
730.0,0.9997209852393971,0.0002790147606030519,2.3333908145124897e-86,1.0,0.0,0.0,0.9998381623286667,0.00016183767133304177,-5.440092820663267e-17,0.9997187188608532,0.00028128113911847876,6.1536901304625864e-15
740.0,0.9995702945718435,0.00042970542815697207,1.4213271363266431e-84,0.9966666666666667,0.0033333333333333335,0.0,0.9997555060060165,0.00024449399398275416,-5.643633708511212e-17,0.9996335658685419,0.00036643413142984624,6.375189635720593e-15
750.0,0.9993842099615142,0.0006157900384861973,8.673430881926703e-83,0.9966666666666667,0.0033333333333333335,0.0,0.999650600967335,0.0003493990326654093,-5.902685747590415e-17,0.9995269168327969,0.0004730831671749532,6.267154246756839e-15
760.0,0.9991722166178114,0.000827783382188612,5.356137411796343e-81,0.9966666666666667,0.0033333333333333335,0.0,0.9995225984603585,0.00047740153964168325,-6.198745220823791e-17,0.9993944909285226,0.0006055090714501163,5.927881733099967e-15
770.0,0.9989418626578825,0.001058137342118166,3.3158507529978683e-79,0.9966666666666667,0.0033333333333333335,0.0,0.9993722771911864,0.0006277228088129215,-6.420789825748822e-17,0.9992314130884529,0.0007685869115203191,5.593272780318862e-15
780.0,0.9986919810127277,0.001308018987272412,2.0780720978753104e-77,0.9933333333333333,0.006666666666666667,0.0,0.9992025586025182,0.0007974413974818692,-6.550315845288423e-17,0.9990321796616877,0.0009678203382841597,5.547737386394113e-15
790.0,0.9984159822518791,0.0015840177481214396,1.2880105274461208e-75,0.9933333333333333,0.006666666666666667,0.0,0.9990185440854922,0.0009814559145071022,-6.47630097698008e-17,0.9987906298839909,0.0012093701159805947,5.986798254611707e-15
800.0,0.9981038433287942,0.001896156671206182,7.978887418836181e-74,0.9933333333333333,0.006666666666666667,0.0,0.9988263964082673,0.0011736035917335721,-6.235752654977962e-17,0.998499924364906,0.0015000756350650596,6.88824570823573e-15
810.0,0.997749052904446,0.0022509470955543055,4.789618166512463e-72,0.9933333333333333,0.006666666666666667,0.0,0.998631428053913,0.0013685719460876688,-6.624330713596767e-17,0.9981525317192833,0.0018474682806861713,7.967151921980711e-15
820.0,0.9973401851437593,0.002659814856240257,2.8089877754429957e-70,0.99,0.01,0.0,0.9984376676393011,0.001562332360697994,-6.88338275267597e-17,0.9977402243546112,0.0022597756453582394,8.774690606126275e-15
830.0,0.9968623470855279,0.003137652914472034,1.584382336381629e-68,0.9866666666666667,0.013333333333333334,0.0,0.9982494558188908,0.001750544181109076,-7.049916206369744e-17,0.9972540842788115,0.002745915721157354,8.944352270293238e-15
840.0,0.9962977596487564,0.003702240351243873,8.584833289048903e-67,0.9866666666666667,0.013333333333333334,0.0,0.9980695933710572,0.0019304066289429545,-6.809367884367626e-17,0.9966845196301828,0.0033154803697868023,8.507069412333289e-15
850.0,0.9956331753943146,0.004366824605685244,4.472565492338521e-65,0.9866666666666667,0.013333333333333334,0.0,0.997890214964288,0.0021097850357119077,-6.772360450213455e-17,0.9960212924699836,0.0039787075299858015,8.130959203609695e-15
860.0,0.994865347274121,0.005134652725879235,2.242704793325508e-63,0.9866666666666667,0.013333333333333334,0.0,0.9976835764482492,0.0023164235517512894,-6.38378239159465e-17,0.9952535582346338,0.004746441765334769,9.148030763127389e-15
870.0,0.9940031770919201,0.005996822908079813,1.082930710147778e-61,0.9866666666666667,0.013333333333333334,0.0,0.9974009935207793,0.002599006479220476,-6.420789825748822e-17,0.9943699171224738,0.005630082877490673,1.3349144805209146e-14
880.0,0.9930578192285924,0.006942180771407601,5.033231055245781e-60,0.9866666666666667,0.013333333333333334,0.0,0.9969787881065926,0.003021211893406568,-6.457797259902994e-17,0.9933584775747951,0.0066415224251608635,2.2750170878815994e-14
890.0,0.9920352462486727,0.007964753751327167,2.247602284303263e-58,0.9833333333333333,0.016666666666666666,0.0,0.9963502912894774,0.0036497087105225494,-6.254256372055049e-17,0.992206931868464,0.007793068131473712,3.978937665011853e-14
900.0,0.9909242218064032,0.009075778193597547,9.609196217577108e-57,0.9833333333333333,0.016666666666666666,0.0,0.9954682945284232,0.004531705471577547,-6.716849298982197e-17,0.9909026436258007,0.00909735637410823,6.861981280683474e-14
910.0,0.9897071829572219,0.010292817042778308,3.9111775918846605e-55,0.98,0.02,0.0,0.994330178840999,0.005669821159001057,-6.254256372055049e-17,0.9894327467339794,0.010567253265880847,1.1827140881681292e-13
920.0,0.9883560785576437,0.011643921442357305,1.503282613357339e-53,0.98,0.02,0.0,0.9929815568171722,0.007018443182827229,-6.864879035598884e-17,0.9877842547485562,0.012215745251213056,2.0855032609589528e-13
930.0,0.986834113972161,0.013165886027839023,5.40203329843397e-52,0.9766666666666667,0.023333333333333334,0.0,0.991488843308154,0.008511156691845325,-6.624330713596767e-17,0.9859441793724669,0.0140558206271309,3.7981962795501265e-13
940.0,0.9850965839580255,0.014903416041975355,1.8078443665498257e-50,0.9733333333333334,0.02666666666666667,0.0,0.9899023766314851,0.010097623368514512,-6.56881956236551e-17,0.9838996561323418,0.016100343866928192,7.085431011070331e-13
950.0,0.9830957002649531,0.016904299735047732,5.885611133873473e-49,0.9733333333333334,0.02666666666666667,0.0,0.9882374723565979,0.011762527643402158,-6.605826996519681e-17,0.9816380750218523,0.01836192497679335,1.331946716482444e-12
960.0,0.9807984942655622,0.019201505734438084,2.3186840168282356e-47,0.9733333333333334,0.02666666666666667,0.0,0.9864782318868894,0.013521768113110228,-6.494804694057175e-17,0.9791472137470121,0.02085278625047839,2.4875832276243695e-12
970.0,0.9782034675779092,0.02179653242209077,1.5255781228008294e-45,0.97,0.03,0.0,0.9845869754664546,0.015413024533545133,-6.716849298982263e-17,0.976415371354769,0.023584628640631967,4.5771772914683074e-12
980.0,0.9753413747106384,0.024658625289361996,1.437440446414493e-43,0.9566666666666667,0.043333333333333335,0.0,0.9825073779422242,0.01749262205777624,-6.550315845288766e-17,0.9734315004534059,0.026568499538302228,8.269157466652358e-12
990.0,0.9722584296512499,0.027741570348750477,1.4245373076822877e-41,0.9466666666666667,0.05333333333333334,0.0,0.9801699431605209,0.01983005683947941,-6.975901338062482e-17,0.9701853368626345,0.029814663122681634,1.466120587237877e-11
1000.0,0.968999043500115,0.031000956499884904,1.3517943807531416e-39,0.9433333333333334,0.056666666666666664,0.0,0.9775073342596147,0.022492665740385855,-7.23495337713863e-17,0.9666675262160773,0.033332473758366815,2.55336861186287e-11
1010.0,0.9655860496352111,0.03441395036478855,6.919237520565004e-40,0.94,0.06,0.0,0.9744680750056514,0.025531924994349902,-6.827871601380067e-17,0.9628697475953281,0.03713025236091188,4.3737918581967e-11
1020.0,0.9620090375685166,0.03799096243148373,5.488754479269119e-39,0.9366666666666666,0.06333333333333334,0.0,0.971016418533086,0.028983581466914352,-7.253457093592577e-17,0.9587848345290148,0.041215165397181695,7.378116787555063e-11
1030.0,0.9582298042792792,0.041770195720720674,1.957784622643296e-37,0.9266666666666666,0.07333333333333333,0.0,0.9671285870050403,0.03287141299495975,-7.142434787513957e-17,0.9544068935256199,0.04559310635166372,1.2269429931806826e-10
1040.0,0.9541905397635277,0.045809460236472616,4.6499833226343476e-36,0.9233333333333333,0.07666666666666666,0.0,0.9628024706025582,0.03719752939744186,-7.197945921668015e-17,0.9497314197013752,0.05026858009730309,2.0129994027115912e-10
1050.0,0.9498257117272273,0.050174288272772975,1.0943905741370373e-34,0.9233333333333333,0.07666666666666666,0.0,0.9580688785845297,0.041931121415471104,-7.253457032447874e-17,0.9447554080991205,0.055244591574817634,3.260404335263965e-10
1060.0,0.9450731198362136,0.05492688016378703,2.2155060470491988e-33,0.9133333333333333,0.08666666666666667,0.0,0.9529768244522067,0.04702317554779293,-7.123931280221446e-17,0.9394774581565082,0.06052254132189169,5.215779197837501e-10
1070.0,0.9398879933999008,0.060112006600098966,4.158092751685335e-32,0.9066666666666666,0.09333333333333334,0.0,0.9475574592762337,0.05244254072376644,-7.23495839615893e-17,0.9338978677276026,0.0661021314479297,8.244458712965211e-10
1080.0,0.9342490400650473,0.0657509599349534,7.337726449867773e-31,0.8933333333333333,0.10666666666666667,0.0,0.9417988301069176,0.05820116989308245,-7.623580283904914e-17,0.9280187123614724,0.07198128635039046,1.2881150101785509e-09
1090.0,0.9281543988196523,0.07184560118034801,1.2203481695878418e-29,0.89,0.11,0.0,0.9356511245823707,0.06434887541762983,-7.679384152507938e-17,0.9218439054148017,0.07815609259523659,1.9899397845006514e-09
1100.0,0.9216104310590193,0.07838956894098108,1.9128059882974062e-28,0.8766666666666667,0.12333333333333334,0.0,0.9290564138236617,0.07094358617633781,-7.69926990812557e-17,0.9153792351313742,0.08462076182802643,3.040577584113506e-09
1110.0,0.9146363308189338,0.08536366918106647,2.824583566612454e-27,0.8666666666666667,0.13333333333333333,0.0,0.921979550475042,0.0780204495249585,-8.145201607074236e-17,0.908632376024757,0.09136761937859655,4.5966246882606925e-09
1120.0,0.9072550017629529,0.09274499823704821,3.927775655352979e-26,0.8533333333333334,0.14666666666666667,0.0,0.914415556868387,0.0855844431316132,-8.511713007090106e-17,0.9016128735810888,0.09838711954149641,6.8773932742722235e-09
1130.0,0.8995141746656232,0.10048582533437744,5.141272542027199e-25,0.85,0.15,0.0,0.9063681282829146,0.09363187171708603,-8.419376131430395e-17,0.8943321031948333,0.10566788661818079,1.0186965066409502e-08
1140.0,0.8914918233016399,0.10850817669836015,6.3323463491365284e-24,0.8366666666666667,0.16333333333333333,0.0,0.8978211119231415,0.10217888807685759,-8.143014863110496e-17,0.8868032060680459,0.11319677898903065,1.4942901514973333e-08
1150.0,0.8832793408140364,0.11672065918596365,7.336399725439335e-23,0.84,0.16,0.0,0.888732557190372,0.11126744280962854,-8.666818869655346e-17,0.8790410062723579,0.12095897201435074,2.1713269730990168e-08
1160.0,0.8749734667281885,0.12502653327181174,7.992734452589207e-22,0.8333333333333334,0.16666666666666666,0.0,0.8790571932111245,0.12094280678887552,-8.795597517305603e-17,0.8710619140841773,0.12893805465184172,3.126395925561387e-08
1170.0,0.8666374215666921,0.13336257843330918,8.186285704615996e-21,0.82,0.18,0.0,0.868774701448194,0.13122529855180595,-9.02271937092243e-17,0.8628838209381406,0.13711613444322032,4.461861742757363e-08
1180.0,0.8582746455197967,0.14172535448020307,7.880568581733749e-20,0.8166666666666667,0.18333333333333332,0.0,0.8579017481460021,0.14209825185399816,-9.338300642742798e-17,0.8545259908865667,0.14547394597949365,6.313391875503976e-08
1190.0,0.8498422432284904,0.1501577567715091,7.128893753942266e-19,0.81,0.19,0.0,0.8464876588431667,0.1535123411568334,-1.0908742556702132e-16,0.8460089523957011,0.1539909590109761,8.859330142276841e-08
1200.0,0.8412568893079723,0.15874311069202782,6.059126979026661e-18,0.7933333333333333,0.20666666666666667,0.0,0.8346036879947456,0.16539631200525526,-1.4983080082867027e-16,0.8373543928323902,0.1626454838448445,1.2332274384710592e-07
1210.0,0.8324556130764232,0.16754438692357715,4.8379922472509046e-17,0.7866666666666666,0.21333333333333335,0.0,0.8223330549897674,0.17766694501023275,-2.865323964617667e-16,0.8285850563255284,0.17141477334184463,1.7033260572846495e-07
1220.0,0.8233979723232356,0.1766020276767642,3.628656166335168e-16,0.78,0.22,0.0,0.809769376939299,0.1902306230607012,-6.753730814968611e-16,0.819724644054855,0.18027512245511265,2.334900105882536e-07
1230.0,0.8140873592244913,0.18591264077550648,2.556376608245369e-15,0.7666666666666667,0.23333333333333334,0.0,0.7970253781963913,0.20297462180360998,-1.6206208212186985e-15,0.8107977146208047,0.18920196765248204,3.1772669157583294e-07
1240.0,0.8045438466209067,0.19545615337907712,1.6915688394280704e-14,0.77,0.23,0.0,0.7842384494542609,0.21576155054574248,-3.213363554394694e-15,0.8018295811283296,0.19816998958399348,4.292876551174182e-07
1250.0,0.794808345798716,0.20519165420117957,1.0513387519015864e-13,0.77,0.23,0.0,0.7715567147716851,0.22844328522831717,-2.6675612758019004e-15,0.7928462010669798,0.207153222906559,5.7602643988988e-07
1260.0,0.784954844545895,0.21504515545349154,6.137639742844265e-13,0.7633333333333333,0.23666666666666666,0.0,0.7591068524464494,0.24089314755353225,1.875328266032561e-14,0.7838740550258594,0.2161251772209489,7.677531706994321e-07
1270.0,0.7750700759750421,0.22492992402159231,3.365884188802497e-12,0.7533333333333333,0.24666666666666667,0.0,0.746968670223535,0.2530313297763159,1.4869837039367942e-13,0.7749400107232094,0.2250589726347271,1.0166420423578417e-06
1280.0,0.765235654471624,0.23476434551103442,1.7341465379184625e-11,0.7466666666666667,0.25333333333333335,0.0,0.7351855132373869,0.26481448676187813,7.350217780498464e-13,0.7660711696774035,0.23392749261724363,1.3377053314761971e-06
1290.0,0.755486458137221,0.24451354177882711,8.395149553063818e-11,0.7433333333333333,0.25666666666666665,0.0,0.7238076828716037,0.2761923171253763,3.0201928126611652e-12,0.7572946949844185,0.2427035556740322,1.7493415275510996e-06
1300.0,0.7457774446413484,0.25422255497669627,3.819555171863585e-10,0.7266666666666667,0.2733333333333333,0.0,0.7129324213813215,0.28706757860757726,1.1101406741280227e-11,0.7486376199814373,0.2513601060528642,2.2739656770446573e-06
1310.0,0.7360321317448035,0.2639678666216021,1.6335947492138542e-09,0.7133333333333334,0.2866666666666667,0.0,0.7027076483990926,0.2972923515632859,3.762067135171626e-11,0.7401266389831637,0.2598704222863312,2.9387304829392928e-06
1320.0,0.7261777555851251,0.2738222378451171,6.569757564294819e-09,0.7133333333333334,0.2866666666666667,0.0,0.6932937107375879,0.3067062891430481,1.193638131874044e-10,0.7317878827300567,0.2682083409229359,3.776346985157241e-06
1330.0,0.7161932469523671,0.2838067281949028,2.4852730345433133e-08,0.71,0.29,0.0,0.6848057948580695,0.31519420478415505,3.5777567269844997e-10,0.7236466826519475,0.2763484913344228,4.826013607615593e-06
1340.0,0.7061344225401588,0.29386548899360154,8.846624030903824e-08,0.6966666666666667,0.30333333333333334,0.0,0.6772793659561228,0.32272063302501947,1.0188575401415177e-09,0.7157273294672739,0.28426653607088204,6.134461822445744e-06
1350.0,0.6961054674464209,0.30389423613563316,2.9641794565329524e-07,0.6933333333333334,0.30666666666666664,0.0,0.6706872936819945,0.3293127035507234,2.76728172373317e-09,0.7080528328957607,0.2919394099787051,7.757125512351999e-06
1360.0,0.6862144367956082,0.3137846282157768,9.349886144537984e-07,0.67,0.33,0.0,0.6649897955298554,0.3350101972819654,7.188179230698741e-09,0.700644690200753,0.2993455503599557,9.759439269096282e-06
1370.0,0.6765237594798438,0.32347346569304686,2.774827109274195e-06,0.66,0.34,0.0,0.6601699134603719,0.33983006864640847,1.7893219693390184e-08,0.6935226717205804,0.30646511001092613,1.2218268472495807e-05
