T_K,beads,dt_au,seed,time_fs,kappa
200.0,64,2.0,3,33.719247142,0.990234375
200.0,64,2.0,3,35.702732268000005,0.990234375
200.0,64,2.0,3,37.686217394,0.990234375
200.0,64,2.0,3,39.66970252,0.990234375
200.0,64,2.0,3,41.653187646,0.990234375
200.0,64,2.0,3,43.636672772000004,0.990234375
200.0,64,2.0,3,45.620157898,0.990234375
200.0,64,2.0,3,47.603643024,0.990234375
200.0,64,2.0,3,49.587128150000005,0.990234375
200.0,64,2.0,3,51.570613276,0.990234375
200.0,64,2.0,3,53.554098402,0.990234375
200.0,64,2.0,3,55.537583528000006,0.990234375
200.0,64,2.0,3,57.521068654000004,0.990234375
200.0,64,2.0,3,59.50455378,0.990234375
200.0,64,2.0,3,61.48803890600001,0.990234375
200.0,64,2.0,3,63.471524032000005,0.990234375
200.0,64,2.0,3,65.45500915800001,0.990234375
200.0,64,2.0,3,67.438494284,0.990234375
200.0,64,2.0,3,69.42197941,0.990234375
200.0,64,2.0,3,71.40546453600001,0.990234375
200.0,64,2.0,3,73.388949662,0.990234375
200.0,64,2.0,3,75.372434788,0.990234375
200.0,64,2.0,3,77.35591991400001,0.990234375
200.0,64,2.0,3,79.33940504,0.990234375
200.0,64,2.0,3,81.32289016600001,0.990234375
200.0,64,2.0,3,83.306375292,0.990234375
200.0,64,2.0,3,85.289860418,0.990234375
200.0,64,2.0,3,87.27334554400001,0.990234375
200.0,64,2.0,3,89.25683067,0.990234375
200.0,64,2.0,3,91.240315796,0.990234375
200.0,64,2.0,3,93.22380092200001,0.990234375
200.0,64,2.0,3,95.207286048,0.990234375
200.0,64,2.0,3,97.190771174,0.990234375
200.0,64,2.0,3,99.17425630000001,0.990234375
200.0,64,2.0,3,101.157741426,0.990234375
200.0,64,2.0,3,103.141226552,0.990234375
200.0,64,2.0,3,105.12471167800001,0.990234375
200.0,64,2.0,3,107.108196804,0.990234375
200.0,64,2.0,3,109.09168193000001,0.990234375
200.0,64,2.0,3,111.07516705600001,0.990234375
200.0,64,2.0,3,113.058652182,0.990234375
200.0,64,2.0,3,115.04213730800001,0.990234375
200.0,64,2.0,3,117.02562243400001,0.990234375
200.0,64,2.0,3,119.00910756,0.990234375
