system,completed,frames_total,frames_used,md_steps,B_X,bridge,T_mean_K,T_std_K,E_drift_eV_per_ps,bond_A_n,bond_A_mean,bond_A_std,bond_A_min,bond_A_p05,bond_A_median,bond_A_p95,bond_A_max,bond_A_p95_p05,bond_A_cv_pct,bridge_deg_n,bridge_deg_mean,bridge_deg_std,bridge_deg_min,bridge_deg_p05,bridge_deg_median,bridge_deg_p95,bridge_deg_max,bridge_deg_p95_p05,bridge_deg_cv_pct,internal_deg_n,internal_deg_mean,internal_deg_std,internal_deg_min,internal_deg_p05,internal_deg_median,internal_deg_p95,internal_deg_max,internal_deg_p95_p05,internal_deg_cv_pct,oct_dev_deg_n,oct_dev_deg_mean,oct_dev_deg_std,oct_dev_deg_min,oct_dev_deg_p05,oct_dev_deg_median,oct_dev_deg_p95,oct_dev_deg_max,oct_dev_deg_p95_p05,oct_dev_deg_cv_pct,frame_mean_bond_A_n,frame_mean_bond_A_mean,frame_mean_bond_A_std,frame_mean_bond_A_min,frame_mean_bond_A_p05,frame_mean_bond_A_median,frame_mean_bond_A_p95,frame_mean_bond_A_max,frame_mean_bond_A_p95_p05,frame_mean_bond_A_cv_pct,frame_mean_bridge_deg_n,frame_mean_bridge_deg_mean,frame_mean_bridge_deg_std,frame_mean_bridge_deg_min,frame_mean_bridge_deg_p05,frame_mean_bridge_deg_median,frame_mean_bridge_deg_p95,frame_mean_bridge_deg_max,frame_mean_bridge_deg_p95_p05,frame_mean_bridge_deg_cv_pct,frame_mean_oct_dev_deg_n,frame_mean_oct_dev_deg_mean,frame_mean_oct_dev_deg_std,frame_mean_oct_dev_deg_min,frame_mean_oct_dev_deg_p05,frame_mean_oct_dev_deg_median,frame_mean_oct_dev_deg_p95,frame_mean_oct_dev_deg_max,frame_mean_oct_dev_deg_p95_p05,frame_mean_oct_dev_deg_cv_pct,bond_A_std_vs_TiO2,bond_A_p95_p05_vs_TiO2,bridge_deg_std_vs_TiO2,bridge_deg_p95_p05_vs_TiO2,oct_dev_deg_mean_vs_TiO2,oct_dev_deg_p95_p05_vs_TiO2,frame_mean_bond_A_std_vs_TiO2,frame_mean_bridge_deg_std_vs_TiO2,frame_mean_oct_dev_deg_std_vs_TiO2
MAPbI3,True,2000,1600,2000,Pb-I,Pb-I-Pb,330.0,0.0,-0.06825164132881341,38400,3.2073975985277157,0.05547716892747169,3.0519291862982345,3.1223031428111487,3.203252889162308,3.30697081270979,3.373019108815115,0.18466766989864114,1.729662981382079,19200,156.48208089732498,8.122057777682025,135.8009480926881,146.3029175142677,154.81341480795055,170.24132794811555,177.21657938691985,23.93841043384785,5.190407573255163,96000,106.40175264759685,33.18360508582386,76.46434158289887,81.40041778396697,91.39731733576103,175.47849128138057,179.59027435206926,94.0780734974136,31.18708504335274,96000,5.08929606438747,4.008001715246138,9.39042960368397e-05,0.35895673295310004,4.0922623704009595,13.091305444051828,20.017707962152684,12.732348711098728,78.7535577521668,1600,3.207397598527716,0.005623811938375991,3.1983875064894143,3.1985677615202484,3.2075492547488857,3.215139279252824,3.2179663314734324,0.016571517732575813,0.1753387837216526,1600,156.48208089732498,1.240856216937177,154.86212205284178,154.89031139530158,156.21205037998865,158.5241509438579,158.56374819693914,3.633839548556324,0.7929701661823882,1600,5.08929606438747,0.879705765694991,4.229257172189215,4.238169403481043,4.809109377424225,7.035625888447599,7.231427556280511,2.7974564849665553,17.285411470768295,0.6320031431609267,0.6436682966710692,0.5137604741569894,0.5748490709384099,0.9626346635478542,1.0979856177879666,3.4055627237909123,19.910966118649707,2.077439188933642
CsPbI3,True,2000,1600,2000,Pb-I,Pb-I-Pb,330.0,0.0,-2.6948567160504555,38400,3.26392257042307,0.09454004055735346,3.1283891234560604,3.1357082612903397,3.2500422150495085,3.4556915057885327,3.490187837821166,0.31998324449819293,2.896516033010525,19200,145.41606485184172,11.844404182508177,127.33331901007631,129.54035250919415,144.09869797968298,170.9675598487724,173.32838103304374,41.427207339578246,8.145182717312519,96000,107.9650489905388,36.45733519490057,70.99640795404123,79.22103131510762,91.52765622224261,179.93889945049787,179.9912089212306,100.71786813539025,33.76771977206754,96000,3.8965292501984736,4.793314885929673,1.617762187322569e-05,0.03759925142827853,2.109977950090993,16.167465268508728,19.00359204595877,16.12986601708045,123.01498534074962,1600,3.26392257042307,0.08665944819327254,3.143461768166162,3.1467470931868404,3.243854303203045,3.384846791013209,3.386017041081255,0.23809969782636875,2.6550705883332193,1600,145.41606485184172,10.249798485644238,132.53488681106612,132.61006209119802,145.58820811779782,160.7337054341628,160.80360121002101,28.123643342964783,7.048601195533193,1600,3.896529250198473,1.116451130338821,1.478598192907579,2.1056747511162914,3.7643487550886197,5.843876982370275,5.93456525056457,3.7382022312539833,28.652450903119835,1.077012470930569,1.1153174243357347,0.7492173628256431,0.9948192557120223,0.7370241535006139,1.3909735984660212,52.47760587750428,164.46981333130717,2.636517141458965
TiO2,True,2000,1600,2000,Ti-O,Ti-O-Ti,330.0,0.0,-0.08934502957836239,153600,1.9731778463410934,0.08777989402078902,1.7179202774359654,1.8412799011893077,1.9668086745083477,2.1281787135958026,2.3693880519703816,0.28689881240649484,4.448655968014297,153600,119.81214049225792,15.809035895587742,87.89871416168818,94.61755558913936,128.14766656860348,136.2605043978931,145.4387845531951,41.642948808753744,13.19485306800716,384000,106.6259272576251,33.92253395851478,71.196895403043,80.27507840144447,91.77532201269523,176.09515471928486,179.97131519180348,95.82007631784039,31.814526570589695,384000,5.286840643812399,3.666649249203486,5.759637602409384e-06,0.45028832102634203,4.679675454191575,12.046386215960235,21.255875042473306,11.596097894933893,69.35426081916903,1600,1.9731778463410927,0.0016513605516905083,1.9679736548307558,1.970262581223455,1.9732264706378575,1.9757200595740871,1.9774244337314648,0.005457478350632039,0.08369040604994946,1600,119.81214049225792,0.06232024149621363,119.63365571942172,119.6916956214859,119.81903186321625,119.89142939432962,119.94672040749079,0.19973377284371452,0.05201496379262223,1600,5.2868406438124,0.423456807006008,3.4961704634844124,4.435717847034879,5.313336151247947,5.926947192580955,6.100248249922462,1.491229345546076,8.009638185361467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
