window,center,x,pooled_count
6,-0.6000000000000001,0.17399999999999993,0
6,-0.6000000000000001,0.18599999999999994,0
6,-0.6000000000000001,0.19799999999999995,0
6,-0.6000000000000001,0.20999999999999996,0
6,-0.6000000000000001,0.22199999999999998,0
6,-0.6000000000000001,0.23399999999999999,0
6,-0.6000000000000001,0.246,0
6,-0.6000000000000001,0.258,0
6,-0.6000000000000001,0.27,0
6,-0.6000000000000001,0.28200000000000003,0
6,-0.6000000000000001,0.29400000000000004,0
6,-0.6000000000000001,0.30600000000000005,0
6,-0.6000000000000001,0.31800000000000006,0
6,-0.6000000000000001,0.33000000000000007,0
6,-0.6000000000000001,0.3420000000000001,0
6,-0.6000000000000001,0.3540000000000001,0
6,-0.6000000000000001,0.3660000000000001,0
6,-0.6000000000000001,0.3780000000000001,0
6,-0.6000000000000001,0.3900000000000001,0
6,-0.6000000000000001,0.40200000000000014,0
6,-0.6000000000000001,0.41400000000000015,0
6,-0.6000000000000001,0.42600000000000016,0
6,-0.6000000000000001,0.43800000000000017,0
6,-0.6000000000000001,0.4500000000000002,0
6,-0.6000000000000001,0.4620000000000002,0
6,-0.6000000000000001,0.4740000000000002,0
6,-0.6000000000000001,0.4860000000000002,0
6,-0.6000000000000001,0.4980000000000002,0
6,-0.6000000000000001,0.51,0
6,-0.6000000000000001,0.5219999999999998,0
6,-0.6000000000000001,0.5339999999999998,0
6,-0.6000000000000001,0.5459999999999998,0
6,-0.6000000000000001,0.5579999999999998,0
6,-0.6000000000000001,0.5699999999999998,0
6,-0.6000000000000001,0.5819999999999999,0
6,-0.6000000000000001,0.5939999999999999,0
6,-0.6000000000000001,0.6059999999999999,0
6,-0.6000000000000001,0.6179999999999999,0
6,-0.6000000000000001,0.6299999999999999,0
6,-0.6000000000000001,0.6419999999999999,0
6,-0.6000000000000001,0.6539999999999999,0
6,-0.6000000000000001,0.6659999999999999,0
6,-0.6000000000000001,0.6779999999999999,0
6,-0.6000000000000001,0.69,0
6,-0.6000000000000001,0.702,0
6,-0.6000000000000001,0.714,0
6,-0.6000000000000001,0.726,0
6,-0.6000000000000001,0.738,0
6,-0.6000000000000001,0.75,0
6,-0.6000000000000001,0.762,0
6,-0.6000000000000001,0.774,0
6,-0.6000000000000001,0.786,0
6,-0.6000000000000001,0.798,0
6,-0.6000000000000001,0.81,0
6,-0.6000000000000001,0.8220000000000001,0
6,-0.6000000000000001,0.8340000000000001,0
6,-0.6000000000000001,0.8460000000000001,0
6,-0.6000000000000001,0.8580000000000001,0
6,-0.6000000000000001,0.8700000000000001,0
6,-0.6000000000000001,0.8820000000000001,0
6,-0.6000000000000001,0.8940000000000001,0
6,-0.6000000000000001,0.9060000000000001,0
6,-0.6000000000000001,0.9180000000000001,0
6,-0.6000000000000001,0.9300000000000002,0
6,-0.6000000000000001,0.9420000000000002,0
6,-0.6000000000000001,0.9540000000000002,0
6,-0.6000000000000001,0.9660000000000002,0
6,-0.6000000000000001,0.9780000000000002,0
6,-0.6000000000000001,0.9900000000000002,0
6,-0.6000000000000001,1.0020000000000002,0
6,-0.6000000000000001,1.014,0
6,-0.6000000000000001,1.0259999999999998,0
6,-0.6000000000000001,1.0379999999999998,0
6,-0.6000000000000001,1.0499999999999998,0
6,-0.6000000000000001,1.0619999999999998,0
6,-0.6000000000000001,1.0739999999999998,0
6,-0.6000000000000001,1.0859999999999999,0
6,-0.6000000000000001,1.0979999999999999,0
6,-0.6000000000000001,1.1099999999999999,0
6,-0.6000000000000001,1.1219999999999999,0
6,-0.6000000000000001,1.134,0
6,-0.6000000000000001,1.146,0
6,-0.6000000000000001,1.158,0
6,-0.6000000000000001,1.17,0
6,-0.6000000000000001,1.182,0
6,-0.6000000000000001,1.194,0
6,-0.6000000000000001,1.206,0
6,-0.6000000000000001,1.218,0
6,-0.6000000000000001,1.23,0
6,-0.6000000000000001,1.242,0
6,-0.6000000000000001,1.254,0
6,-0.6000000000000001,1.266,0
6,-0.6000000000000001,1.278,0
6,-0.6000000000000001,1.29,0
6,-0.6000000000000001,1.302,0
6,-0.6000000000000001,1.314,0
6,-0.6000000000000001,1.326,0
6,-0.6000000000000001,1.338,0
6,-0.6000000000000001,1.35,0
6,-0.6000000000000001,1.362,0
6,-0.6000000000000001,1.374,0
6,-0.6000000000000001,1.3860000000000001,0
6,-0.6000000000000001,1.3980000000000001,0
6,-0.6000000000000001,1.4100000000000001,0
6,-0.6000000000000001,1.4220000000000002,0
6,-0.6000000000000001,1.4340000000000002,0
6,-0.6000000000000001,1.4460000000000002,0
6,-0.6000000000000001,1.4580000000000002,0
6,-0.6000000000000001,1.4700000000000002,0
6,-0.6000000000000001,1.4820000000000002,0
6,-0.6000000000000001,1.4940000000000002,0
6,-0.6000000000000001,1.5060000000000002,0
6,-0.6000000000000001,1.5180000000000002,0
6,-0.6000000000000001,1.53,0
6,-0.6000000000000001,1.5419999999999998,0
6,-0.6000000000000001,1.5539999999999998,0
6,-0.6000000000000001,1.5659999999999998,0
6,-0.6000000000000001,1.5779999999999998,0
6,-0.6000000000000001,1.5899999999999999,0
6,-0.6000000000000001,1.6019999999999999,0
6,-0.6000000000000001,1.6139999999999999,0
6,-0.6000000000000001,1.626,0
6,-0.6000000000000001,1.638,0
6,-0.6000000000000001,1.65,0
6,-0.6000000000000001,1.662,0
6,-0.6000000000000001,1.674,0
6,-0.6000000000000001,1.686,0
6,-0.6000000000000001,1.698,0
6,-0.6000000000000001,1.71,0
6,-0.6000000000000001,1.722,0
6,-0.6000000000000001,1.734,0
6,-0.6000000000000001,1.746,0
6,-0.6000000000000001,1.758,0
6,-0.6000000000000001,1.77,0
6,-0.6000000000000001,1.782,0
6,-0.6000000000000001,1.794,0
7,-0.44999999999999996,-1.794,0
7,-0.44999999999999996,-1.782,0
7,-0.44999999999999996,-1.77,0
7,-0.44999999999999996,-1.758,0
7,-0.44999999999999996,-1.746,0
7,-0.44999999999999996,-1.734,0
7,-0.44999999999999996,-1.722,0
7,-0.44999999999999996,-1.71,0
7,-0.44999999999999996,-1.698,0
7,-0.44999999999999996,-1.686,0
7,-0.44999999999999996,-1.6740000000000002,0
7,-0.44999999999999996,-1.6620000000000001,0
7,-0.44999999999999996,-1.6500000000000001,0
7,-0.44999999999999996,-1.6380000000000001,0
7,-0.44999999999999996,-1.6260000000000001,0
7,-0.44999999999999996,-1.614,0
7,-0.44999999999999996,-1.602,0
7,-0.44999999999999996,-1.59,0
7,-0.44999999999999996,-1.578,0
7,-0.44999999999999996,-1.566,0
7,-0.44999999999999996,-1.554,0
7,-0.44999999999999996,-1.542,0
7,-0.44999999999999996,-1.53,0
7,-0.44999999999999996,-1.518,0
7,-0.44999999999999996,-1.506,0
7,-0.44999999999999996,-1.494,0
7,-0.44999999999999996,-1.482,0
7,-0.44999999999999996,-1.47,0
7,-0.44999999999999996,-1.458,0
7,-0.44999999999999996,-1.446,0
7,-0.44999999999999996,-1.434,0
7,-0.44999999999999996,-1.422,0
7,-0.44999999999999996,-1.41,0
7,-0.44999999999999996,-1.398,0
7,-0.44999999999999996,-1.3860000000000001,0
7,-0.44999999999999996,-1.374,0
7,-0.44999999999999996,-1.362,0
7,-0.44999999999999996,-1.35,0
7,-0.44999999999999996,-1.338,0
7,-0.44999999999999996,-1.326,0
7,-0.44999999999999996,-1.314,0
7,-0.44999999999999996,-1.302,0
7,-0.44999999999999996,-1.29,0
7,-0.44999999999999996,-1.278,0
7,-0.44999999999999996,-1.266,0
7,-0.44999999999999996,-1.254,0
7,-0.44999999999999996,-1.242,0
7,-0.44999999999999996,-1.23,0
7,-0.44999999999999996,-1.218,0
7,-0.44999999999999996,-1.2060000000000002,0
7,-0.44999999999999996,-1.1940000000000002,0
7,-0.44999999999999996,-1.1820000000000002,0
7,-0.44999999999999996,-1.1700000000000002,0
7,-0.44999999999999996,-1.1580000000000001,0
7,-0.44999999999999996,-1.1460000000000001,0
7,-0.44999999999999996,-1.1340000000000001,0
7,-0.44999999999999996,-1.122,0
7,-0.44999999999999996,-1.11,0
7,-0.44999999999999996,-1.098,1
7,-0.44999999999999996,-1.086,3
7,-0.44999999999999996,-1.074,3
7,-0.44999999999999996,-1.062,10
7,-0.44999999999999996,-1.05,8
7,-0.44999999999999996,-1.038,28
7,-0.44999999999999996,-1.026,21
7,-0.44999999999999996,-1.014,52
7,-0.44999999999999996,-1.002,58
7,-0.44999999999999996,-0.99,76
7,-0.44999999999999996,-0.978,95
7,-0.44999999999999996,-0.966,163
7,-0.44999999999999996,-0.9540000000000001,215
7,-0.44999999999999996,-0.9420000000000001,272
7,-0.44999999999999996,-0.93,388
7,-0.44999999999999996,-0.918,463
7,-0.44999999999999996,-0.906,560
7,-0.44999999999999996,-0.894,741
7,-0.44999999999999996,-0.882,922
7,-0.44999999999999996,-0.87,1027
7,-0.44999999999999996,-0.858,1325
7,-0.44999999999999996,-0.8460000000000001,1420
7,-0.44999999999999996,-0.8340000000000001,1676
7,-0.44999999999999996,-0.8220000000000001,1970
7,-0.44999999999999996,-0.81,2197
7,-0.44999999999999996,-0.798,2434
7,-0.44999999999999996,-0.786,2680
7,-0.44999999999999996,-0.774,2914
7,-0.44999999999999996,-0.762,3015
7,-0.44999999999999996,-0.75,3272
7,-0.44999999999999996,-0.738,3517
7,-0.44999999999999996,-0.726,3575
7,-0.44999999999999996,-0.714,3700
7,-0.44999999999999996,-0.702,3866
7,-0.44999999999999996,-0.69,3829
7,-0.44999999999999996,-0.6779999999999999,3736
7,-0.44999999999999996,-0.6659999999999999,3737
7,-0.44999999999999996,-0.6539999999999999,3634
7,-0.44999999999999996,-0.642,3531
7,-0.44999999999999996,-0.6300000000000001,3375
7,-0.44999999999999996,-0.6180000000000001,3157
7,-0.44999999999999996,-0.6060000000000001,3083
7,-0.44999999999999996,-0.5940000000000001,2776
7,-0.44999999999999996,-0.5820000000000001,2630
7,-0.44999999999999996,-0.5700000000000001,2429
7,-0.44999999999999996,-0.558,2229
7,-0.44999999999999996,-0.546,1971
7,-0.44999999999999996,-0.534,1812
7,-0.44999999999999996,-0.522,1646
7,-0.44999999999999996,-0.51,1399
7,-0.44999999999999996,-0.498,1232
7,-0.44999999999999996,-0.486,1116
7,-0.44999999999999996,-0.474,983
7,-0.44999999999999996,-0.46199999999999997,804
7,-0.44999999999999996,-0.44999999999999996,722
7,-0.44999999999999996,-0.43799999999999994,573
7,-0.44999999999999996,-0.42599999999999993,510
7,-0.44999999999999996,-0.4139999999999999,409
7,-0.44999999999999996,-0.4019999999999999,352
7,-0.44999999999999996,-0.39,317
7,-0.44999999999999996,-0.3780000000000001,262
7,-0.44999999999999996,-0.3660000000000001,207
7,-0.44999999999999996,-0.3540000000000001,173
7,-0.44999999999999996,-0.3420000000000001,122
7,-0.44999999999999996,-0.33000000000000007,140
7,-0.44999999999999996,-0.31800000000000006,99
7,-0.44999999999999996,-0.30600000000000005,62
7,-0.44999999999999996,-0.29400000000000004,63
7,-0.44999999999999996,-0.28200000000000003,48
7,-0.44999999999999996,-0.27,46
7,-0.44999999999999996,-0.258,25
7,-0.44999999999999996,-0.246,25
7,-0.44999999999999996,-0.23399999999999999,9
7,-0.44999999999999996,-0.22199999999999998,12
7,-0.44999999999999996,-0.20999999999999996,12
7,-0.44999999999999996,-0.19799999999999995,9
7,-0.44999999999999996,-0.18599999999999994,6
7,-0.44999999999999996,-0.17399999999999993,5
7,-0.44999999999999996,-0.16199999999999992,3
7,-0.44999999999999996,-0.1499999999999999,3
7,-0.44999999999999996,-0.138,2
7,-0.44999999999999996,-0.1260000000000001,3
7,-0.44999999999999996,-0.1140000000000001,1
7,-0.44999999999999996,-0.10200000000000009,0
7,-0.44999999999999996,-0.09000000000000008,1
7,-0.44999999999999996,-0.07800000000000007,1
7,-0.44999999999999996,-0.06600000000000006,1
7,-0.44999999999999996,-0.05400000000000005,0
7,-0.44999999999999996,-0.04200000000000004,0
7,-0.44999999999999996,-0.030000000000000027,0
7,-0.44999999999999996,-0.018000000000000016,1
7,-0.44999999999999996,-0.006000000000000005,0
7,-0.44999999999999996,0.006000000000000005,0
7,-0.44999999999999996,0.018000000000000016,0
7,-0.44999999999999996,0.030000000000000027,0
7,-0.44999999999999996,0.04200000000000004,0
7,-0.44999999999999996,0.05400000000000005,0
7,-0.44999999999999996,0.06600000000000006,0
7,-0.44999999999999996,0.07800000000000007,0
7,-0.44999999999999996,0.09000000000000008,0
7,-0.44999999999999996,0.10200000000000009,0
7,-0.44999999999999996,0.11399999999999999,0
7,-0.44999999999999996,0.1259999999999999,0
7,-0.44999999999999996,0.1379999999999999,0
7,-0.44999999999999996,0.1499999999999999,0
7,-0.44999999999999996,0.16199999999999992,0
7,-0.44999999999999996,0.17399999999999993,0
7,-0.44999999999999996,0.18599999999999994,0
7,-0.44999999999999996,0.19799999999999995,0
7,-0.44999999999999996,0.20999999999999996,0
7,-0.44999999999999996,0.22199999999999998,0
7,-0.44999999999999996,0.23399999999999999,0
7,-0.44999999999999996,0.246,0
7,-0.44999999999999996,0.258,0
7,-0.44999999999999996,0.27,0
7,-0.44999999999999996,0.28200000000000003,0
7,-0.44999999999999996,0.29400000000000004,0
7,-0.44999999999999996,0.30600000000000005,0
7,-0.44999999999999996,0.31800000000000006,0
7,-0.44999999999999996,0.33000000000000007,0
7,-0.44999999999999996,0.3420000000000001,0
7,-0.44999999999999996,0.3540000000000001,0
7,-0.44999999999999996,0.3660000000000001,0
7,-0.44999999999999996,0.3780000000000001,0
7,-0.44999999999999996,0.3900000000000001,0
7,-0.44999999999999996,0.40200000000000014,0
7,-0.44999999999999996,0.41400000000000015,0
7,-0.44999999999999996,0.42600000000000016,0
7,-0.44999999999999996,0.43800000000000017,0
7,-0.44999999999999996,0.4500000000000002,0
7,-0.44999999999999996,0.4620000000000002,0
7,-0.44999999999999996,0.4740000000000002,0
7,-0.44999999999999996,0.4860000000000002,0
7,-0.44999999999999996,0.4980000000000002,0
7,-0.44999999999999996,0.51,0
7,-0.44999999999999996,0.5219999999999998,0
7,-0.44999999999999996,0.5339999999999998,0
7,-0.44999999999999996,0.5459999999999998,0
7,-0.44999999999999996,0.5579999999999998,0
7,-0.44999999999999996,0.5699999999999998,0
7,-0.44999999999999996,0.5819999999999999,0
7,-0.44999999999999996,0.5939999999999999,0
7,-0.44999999999999996,0.6059999999999999,0
7,-0.44999999999999996,0.6179999999999999,0
7,-0.44999999999999996,0.6299999999999999,0
7,-0.44999999999999996,0.6419999999999999,0
7,-0.44999999999999996,0.6539999999999999,0
7,-0.44999999999999996,0.6659999999999999,0
7,-0.44999999999999996,0.6779999999999999,0
7,-0.44999999999999996,0.69,0
7,-0.44999999999999996,0.702,0
7,-0.44999999999999996,0.714,0
7,-0.44999999999999996,0.726,0
7,-0.44999999999999996,0.738,0
7,-0.44999999999999996,0.75,0
7,-0.44999999999999996,0.762,0
7,-0.44999999999999996,0.774,0
7,-0.44999999999999996,0.786,0
7,-0.44999999999999996,0.798,0
7,-0.44999999999999996,0.81,0
7,-0.44999999999999996,0.8220000000000001,0
7,-0.44999999999999996,0.8340000000000001,0
7,-0.44999999999999996,0.8460000000000001,0
7,-0.44999999999999996,0.8580000000000001,0
7,-0.44999999999999996,0.8700000000000001,0
7,-0.44999999999999996,0.8820000000000001,0
7,-0.44999999999999996,0.8940000000000001,0
7,-0.44999999999999996,0.9060000000000001,0
7,-0.44999999999999996,0.9180000000000001,0
7,-0.44999999999999996,0.9300000000000002,0
7,-0.44999999999999996,0.9420000000000002,0
7,-0.44999999999999996,0.9540000000000002,0
7,-0.44999999999999996,0.9660000000000002,0
7,-0.44999999999999996,0.9780000000000002,0
7,-0.44999999999999996,0.9900000000000002,0
7,-0.44999999999999996,1.0020000000000002,0
7,-0.44999999999999996,1.014,0
7,-0.44999999999999996,1.0259999999999998,0
7,-0.44999999999999996,1.0379999999999998,0
7,-0.44999999999999996,1.0499999999999998,0
7,-0.44999999999999996,1.0619999999999998,0
7,-0.44999999999999996,1.0739999999999998,0
7,-0.44999999999999996,1.0859999999999999,0
7,-0.44999999999999996,1.0979999999999999,0
7,-0.44999999999999996,1.1099999999999999,0
7,-0.44999999999999996,1.1219999999999999,0
7,-0.44999999999999996,1.134,0
7,-0.44999999999999996,1.146,0
7,-0.44999999999999996,1.158,0
7,-0.44999999999999996,1.17,0
7,-0.44999999999999996,1.182,0
7,-0.44999999999999996,1.194,0
7,-0.44999999999999996,1.206,0
7,-0.44999999999999996,1.218,0
7,-0.44999999999999996,1.23,0
7,-0.44999999999999996,1.242,0
7,-0.44999999999999996,1.254,0
7,-0.44999999999999996,1.266,0
7,-0.44999999999999996,1.278,0
7,-0.44999999999999996,1.29,0
7,-0.44999999999999996,1.302,0
7,-0.44999999999999996,1.314,0
7,-0.44999999999999996,1.326,0
7,-0.44999999999999996,1.338,0
7,-0.44999999999999996,1.35,0
7,-0.44999999999999996,1.362,0
7,-0.44999999999999996,1.374,0
7,-0.44999999999999996,1.3860000000000001,0
7,-0.44999999999999996,1.3980000000000001,0
7,-0.44999999999999996,1.4100000000000001,0
7,-0.44999999999999996,1.4220000000000002,0
7,-0.44999999999999996,1.4340000000000002,0
7,-0.44999999999999996,1.4460000000000002,0
7,-0.44999999999999996,1.4580000000000002,0
7,-0.44999999999999996,1.4700000000000002,0
7,-0.44999999999999996,1.4820000000000002,0
7,-0.44999999999999996,1.4940000000000002,0
7,-0.44999999999999996,1.5060000000000002,0
7,-0.44999999999999996,1.5180000000000002,0
7,-0.44999999999999996,1.53,0
7,-0.44999999999999996,1.5419999999999998,0
7,-0.44999999999999996,1.5539999999999998,0
7,-0.44999999999999996,1.5659999999999998,0
7,-0.44999999999999996,1.5779999999999998,0
7,-0.44999999999999996,1.5899999999999999,0
7,-0.44999999999999996,1.6019999999999999,0
7,-0.44999999999999996,1.6139999999999999,0
7,-0.44999999999999996,1.626,0
7,-0.44999999999999996,1.638,0
7,-0.44999999999999996,1.65,0
7,-0.44999999999999996,1.662,0
7,-0.44999999999999996,1.674,0
7,-0.44999999999999996,1.686,0
7,-0.44999999999999996,1.698,0
7,-0.44999999999999996,1.71,0
7,-0.44999999999999996,1.722,0
7,-0.44999999999999996,1.734,0
7,-0.44999999999999996,1.746,0
7,-0.44999999999999996,1.758,0
7,-0.44999999999999996,1.77,0
7,-0.44999999999999996,1.782,0
7,-0.44999999999999996,1.794,0
8,-0.30000000000000004,-1.794,0
8,-0.30000000000000004,-1.782,0
8,-0.30000000000000004,-1.77,0
8,-0.30000000000000004,-1.758,0
8,-0.30000000000000004,-1.746,0
8,-0.30000000000000004,-1.734,0
8,-0.30000000000000004,-1.722,0
8,-0.30000000000000004,-1.71,0
8,-0.30000000000000004,-1.698,0
8,-0.30000000000000004,-1.686,0
8,-0.30000000000000004,-1.6740000000000002,0
8,-0.30000000000000004,-1.6620000000000001,0
8,-0.30000000000000004,-1.6500000000000001,0
8,-0.30000000000000004,-1.6380000000000001,0
8,-0.30000000000000004,-1.6260000000000001,0
8,-0.30000000000000004,-1.614,0
8,-0.30000000000000004,-1.602,0
8,-0.30000000000000004,-1.59,0
8,-0.30000000000000004,-1.578,0
8,-0.30000000000000004,-1.566,0
8,-0.30000000000000004,-1.554,0
8,-0.30000000000000004,-1.542,0
8,-0.30000000000000004,-1.53,0
8,-0.30000000000000004,-1.518,0
8,-0.30000000000000004,-1.506,0
8,-0.30000000000000004,-1.494,0
8,-0.30000000000000004,-1.482,0
8,-0.30000000000000004,-1.47,0
8,-0.30000000000000004,-1.458,0
8,-0.30000000000000004,-1.446,0
8,-0.30000000000000004,-1.434,0
8,-0.30000000000000004,-1.422,0
8,-0.30000000000000004,-1.41,0
8,-0.30000000000000004,-1.398,0
8,-0.30000000000000004,-1.3860000000000001,0
8,-0.30000000000000004,-1.374,0
8,-0.30000000000000004,-1.362,0
8,-0.30000000000000004,-1.35,0
8,-0.30000000000000004,-1.338,0
8,-0.30000000000000004,-1.326,0
8,-0.30000000000000004,-1.314,0
8,-0.30000000000000004,-1.302,0
8,-0.30000000000000004,-1.29,0
8,-0.30000000000000004,-1.278,0
8,-0.30000000000000004,-1.266,0
8,-0.30000000000000004,-1.254,0
8,-0.30000000000000004,-1.242,0
8,-0.30000000000000004,-1.23,0
8,-0.30000000000000004,-1.218,0
8,-0.30000000000000004,-1.2060000000000002,0
8,-0.30000000000000004,-1.1940000000000002,0
8,-0.30000000000000004,-1.1820000000000002,0
8,-0.30000000000000004,-1.1700000000000002,0
8,-0.30000000000000004,-1.1580000000000001,0
8,-0.30000000000000004,-1.1460000000000001,0
8,-0.30000000000000004,-1.1340000000000001,0
8,-0.30000000000000004,-1.122,0
8,-0.30000000000000004,-1.11,0
8,-0.30000000000000004,-1.098,0
8,-0.30000000000000004,-1.086,0
8,-0.30000000000000004,-1.074,0
8,-0.30000000000000004,-1.062,1
8,-0.30000000000000004,-1.05,0
8,-0.30000000000000004,-1.038,0
8,-0.30000000000000004,-1.026,0
8,-0.30000000000000004,-1.014,1
8,-0.30000000000000004,-1.002,1
8,-0.30000000000000004,-0.99,1
8,-0.30000000000000004,-0.978,7
8,-0.30000000000000004,-0.966,4
8,-0.30000000000000004,-0.9540000000000001,7
8,-0.30000000000000004,-0.9420000000000001,11
8,-0.30000000000000004,-0.93,8
8,-0.30000000000000004,-0.918,22
8,-0.30000000000000004,-0.906,35
8,-0.30000000000000004,-0.894,47
8,-0.30000000000000004,-0.882,63
8,-0.30000000000000004,-0.87,100
8,-0.30000000000000004,-0.858,111
8,-0.30000000000000004,-0.8460000000000001,179
8,-0.30000000000000004,-0.8340000000000001,219
8,-0.30000000000000004,-0.8220000000000001,251
8,-0.30000000000000004,-0.81,318
8,-0.30000000000000004,-0.798,435
8,-0.30000000000000004,-0.786,497
8,-0.30000000000000004,-0.774,628
8,-0.30000000000000004,-0.762,738
8,-0.30000000000000004,-0.75,885
8,-0.30000000000000004,-0.738,995
8,-0.30000000000000004,-0.726,1180
8,-0.30000000000000004,-0.714,1421
8,-0.30000000000000004,-0.702,1549
8,-0.30000000000000004,-0.69,1718
8,-0.30000000000000004,-0.6779999999999999,1918
8,-0.30000000000000004,-0.6659999999999999,2107
8,-0.30000000000000004,-0.6539999999999999,2282
8,-0.30000000000000004,-0.642,2446
8,-0.30000000000000004,-0.6300000000000001,2549
8,-0.30000000000000004,-0.6180000000000001,2773
8,-0.30000000000000004,-0.6060000000000001,2922
8,-0.30000000000000004,-0.5940000000000001,3021
8,-0.30000000000000004,-0.5820000000000001,3222
8,-0.30000000000000004,-0.5700000000000001,3198
8,-0.30000000000000004,-0.558,3197
8,-0.30000000000000004,-0.546,3395
8,-0.30000000000000004,-0.534,3191
8,-0.30000000000000004,-0.522,3326
8,-0.30000000000000004,-0.51,3238
8,-0.30000000000000004,-0.498,3125
8,-0.30000000000000004,-0.486,2990
8,-0.30000000000000004,-0.474,3071
8,-0.30000000000000004,-0.46199999999999997,2844
8,-0.30000000000000004,-0.44999999999999996,2638
8,-0.30000000000000004,-0.43799999999999994,2539
8,-0.30000000000000004,-0.42599999999999993,2385
8,-0.30000000000000004,-0.4139999999999999,2261
8,-0.30000000000000004,-0.4019999999999999,2037
8,-0.30000000000000004,-0.39,1979
8,-0.30000000000000004,-0.3780000000000001,1790
8,-0.30000000000000004,-0.3660000000000001,1645
8,-0.30000000000000004,-0.3540000000000001,1490
8,-0.30000000000000004,-0.3420000000000001,1318
8,-0.30000000000000004,-0.33000000000000007,1258
8,-0.30000000000000004,-0.31800000000000006,1107
8,-0.30000000000000004,-0.30600000000000005,931
8,-0.30000000000000004,-0.29400000000000004,864
8,-0.30000000000000004,-0.28200000000000003,767
8,-0.30000000000000004,-0.27,693
8,-0.30000000000000004,-0.258,601
8,-0.30000000000000004,-0.246,500
8,-0.30000000000000004,-0.23399999999999999,409
8,-0.30000000000000004,-0.22199999999999998,395
8,-0.30000000000000004,-0.20999999999999996,331
8,-0.30000000000000004,-0.19799999999999995,271
8,-0.30000000000000004,-0.18599999999999994,268
8,-0.30000000000000004,-0.17399999999999993,203
8,-0.30000000000000004,-0.16199999999999992,181
8,-0.30000000000000004,-0.1499999999999999,160
8,-0.30000000000000004,-0.138,120
8,-0.30000000000000004,-0.1260000000000001,93
8,-0.30000000000000004,-0.1140000000000001,104
8,-0.30000000000000004,-0.10200000000000009,70
8,-0.30000000000000004,-0.09000000000000008,69
8,-0.30000000000000004,-0.07800000000000007,55
8,-0.30000000000000004,-0.06600000000000006,38
8,-0.30000000000000004,-0.05400000000000005,38
8,-0.30000000000000004,-0.04200000000000004,22
8,-0.30000000000000004,-0.030000000000000027,27
8,-0.30000000000000004,-0.018000000000000016,18
8,-0.30000000000000004,-0.006000000000000005,14
8,-0.30000000000000004,0.006000000000000005,14
8,-0.30000000000000004,0.018000000000000016,6
8,-0.30000000000000004,0.030000000000000027,5
8,-0.30000000000000004,0.04200000000000004,5
8,-0.30000000000000004,0.05400000000000005,12
8,-0.30000000000000004,0.06600000000000006,4
8,-0.30000000000000004,0.07800000000000007,3
8,-0.30000000000000004,0.09000000000000008,4
8,-0.30000000000000004,0.10200000000000009,3
8,-0.30000000000000004,0.11399999999999999,0
8,-0.30000000000000004,0.1259999999999999,2
8,-0.30000000000000004,0.1379999999999999,1
8,-0.30000000000000004,0.1499999999999999,2
8,-0.30000000000000004,0.16199999999999992,1
8,-0.30000000000000004,0.17399999999999993,1
8,-0.30000000000000004,0.18599999999999994,0
8,-0.30000000000000004,0.19799999999999995,0
8,-0.30000000000000004,0.20999999999999996,0
8,-0.30000000000000004,0.22199999999999998,0
8,-0.30000000000000004,0.23399999999999999,0
8,-0.30000000000000004,0.246,0
8,-0.30000000000000004,0.258,1
8,-0.30000000000000004,0.27,0
8,-0.30000000000000004,0.28200000000000003,0
8,-0.30000000000000004,0.29400000000000004,0
8,-0.30000000000000004,0.30600000000000005,0
8,-0.30000000000000004,0.31800000000000006,0
8,-0.30000000000000004,0.33000000000000007,0
8,-0.30000000000000004,0.3420000000000001,0
8,-0.30000000000000004,0.3540000000000001,0
8,-0.30000000000000004,0.3660000000000001,0
8,-0.30000000000000004,0.3780000000000001,0
8,-0.30000000000000004,0.3900000000000001,0
8,-0.30000000000000004,0.40200000000000014,0
8,-0.30000000000000004,0.41400000000000015,0
8,-0.30000000000000004,0.42600000000000016,0
8,-0.30000000000000004,0.43800000000000017,0
8,-0.30000000000000004,0.4500000000000002,0
8,-0.30000000000000004,0.4620000000000002,0
8,-0.30000000000000004,0.4740000000000002,0
8,-0.30000000000000004,0.4860000000000002,0
8,-0.30000000000000004,0.4980000000000002,0
8,-0.30000000000000004,0.51,0
8,-0.30000000000000004,0.5219999999999998,0
8,-0.30000000000000004,0.5339999999999998,0
8,-0.30000000000000004,0.5459999999999998,0
8,-0.30000000000000004,0.5579999999999998,0
8,-0.30000000000000004,0.5699999999999998,0
8,-0.30000000000000004,0.5819999999999999,0
8,-0.30000000000000004,0.5939999999999999,0
8,-0.30000000000000004,0.6059999999999999,0
8,-0.30000000000000004,0.6179999999999999,0
8,-0.30000000000000004,0.6299999999999999,0
8,-0.30000000000000004,0.6419999999999999,0
8,-0.30000000000000004,0.6539999999999999,0
8,-0.30000000000000004,0.6659999999999999,0
8,-0.30000000000000004,0.6779999999999999,0
8,-0.30000000000000004,0.69,0
8,-0.30000000000000004,0.702,0
8,-0.30000000000000004,0.714,0
8,-0.30000000000000004,0.726,0
8,-0.30000000000000004,0.738,0
8,-0.30000000000000004,0.75,0
8,-0.30000000000000004,0.762,0
8,-0.30000000000000004,0.774,0
8,-0.30000000000000004,0.786,0
8,-0.30000000000000004,0.798,0
8,-0.30000000000000004,0.81,0
8,-0.30000000000000004,0.8220000000000001,0
8,-0.30000000000000004,0.8340000000000001,0
8,-0.30000000000000004,0.8460000000000001,0
